Ziffer,Text
21.0540," + Ostiumschlitzung bei Ureteroskopie, retrograd, pro Seite "
21.0550," + Biopsie(n) bei Ureteroskopie, retrograd, pro Seite "
21.0560," + Inzision des Ureters bei Ureteroskopie, retrograd, pro Seite "
21.0570," + Dilatation des Ureters bei Ureteroskopie, retrograd, pro Seite "
21.0580," + Steinextraktion/Fremdkörperextraktion/Push-Back bei Ureteroskopie, retrograd, unabhängig der Anzahl, pro Seite "
21.0590," + Lithotripsie bei Ureteroskopie, retrograd, unabhängig der Anzahl, pro Seite "
21.0600," + Tumorabtragung bei Ureteroskopie, retrograd, unabhängig der Anzahl "
21.0610," + Ureterschienung bei Ureteroskopie, retrograd, pro Seite "
21.0620," Ureteroskopie, retrograd, beidseitig "
21.0710," Renoskopie/Pyeloskopie, perkutan "
21.0720, + Endoluminale Behandlung von Nierenbeckenläsionen/Nierenkelchläsionen bei Renoskopie/Pyeloskopie 
21.0730, + Litholapaxie bei Renoskopie/Pyeloskopie 
21.0810, Uroflowmetrie 
21.0820, Uroflowmetrie mit Beckenboden-{EMG} beim Kind/Jugendlichen bis 16 Jahre 
21.0830, Zystometrie 
21.0840, + Urethradruckprofilmessung bei Zystometrie 
21.0850, + Beckenboden-{EMG} bei Zystometrie 
21.0860," Monitorisiertes Blasentraining durch den Facharzt, erste Sitzung, pro 5 Min. "
21.0870," Monitorisiertes Blasentraining durch den Facharzt, jede weitere Sitzung, pro 5 Min. "
21.0880, Urodynamik obere Harnwege 
21.0910, Nephrektomie offen 
21.0920, Tumornephrektomie 
21.0930, Nephroureterektomie mit Blasenmanschette 
21.0940, Entnahme der Lebendniere für Autotransplantation 
21.0950, Nierenautotransplantation 
21.0960, Entfernung Transplantatniere 
21.0970, Organerhaltende Tumorenukleation/Nierenteilresektion 
21.0980, + Lokale Hypothermie bei organerhaltender Tumorenukleation/Nierenteilresektion 
21.0990," Nierenzystenresektion, offen "
21.1000," Verödungsinstillation in Nierenzyste, perkutan "
21.1010," Nephrolithotomie, offen "
21.1020," Pyelotomie/Pyelolithotomie, offen "
21.1030," + Renoskopie/Pyeloskopie, offen "
21.1040," Pyelo-Kaliko-Nephrotomie, offen "
21.1050, Nephropexie 
21.1060," Nierenbeckenplastik, offen "
21.1070," Probelumbotomie u/o Nierenbiopsie, offen "
21.1080, Nierenrupturversorgung 
21.1090," Nephrostomie, offen "
21.1100, Verschluss von Nephrostomie/Pyelostomie/Nierenfistel 
21.1110, Perkutane Nierenbiopsie 
21.1210," Extrakorporale Stosswellen-Lithotripsie ({ESWL}), erste Seite, durch den Facharzt "
21.1220," + Extrakorporale Stosswellen-Lithotripsie ({ESWL}), zweite Seite, durch den Facharzt "
21.1310," Exstirpation Nebenniere, einseitig "
21.1320," Exstirpation Nebennieren, beidseitig "
21.1410," Ureterostomie, kutan "
21.1420, Einlage/Wechsel Ureterostomieschlauch 
21.1430," Ureterrekonstruktion, gleiche Seite "
21.1440," Ureterrekonstruktion, zur Gegenseite "
21.1450," Ureterrekonstruktion, mit Darm "
21.1460," Harnableitung, mit kontinentem Stoma "
21.1470, Harnableitung mit nassem Stoma 
21.1480, Harnleiter-Darm-Implantation 
21.1490," Revisionsoperation nach supravesikaler Harnableitung, ureterointestinal "
21.1500, Revision eines kutanen Stomas 
21.1510, Verschluss einer Ureterostomie 
21.1520," Ureterolyse, einseitig "
21.1530," Ureterolyse, beidseitig "
21.1540," Ureterschienung, offen "
21.1550, Ureterolithotomie 
21.1560, Ureterersatzplastik mit Blasenwand 
21.1570, Ureterligierung oder Ureterverknotung 
21.1580, Behebung einer Ureterligierung oder Ureterverknotung 
21.1590, Ureterektomie mit Blasenmanschette 
21.1600," Ureterneuimplantation, einseitig "
21.1610," + Uretermodellage, pro Seite "
21.1620," Ureterneuimplantation, beidseitig "
21.1710," Zystourethroplastik/Blasenhalskorrektur, offen "
21.1720, Transurethrale Blasenhalsresektion/Blasenhalsinzision 
21.1730, Transurethrale Blasentumorresektion 
21.1740, + Mapping bei transurethraler Blasentumorresektion 
21.1750," Mapping der Blasenschleimhaut, als alleinige Leistung "
21.1760, Transurethrale Ausräumung einer nichtpostoperativen Blasentamponade 
21.1770," Operative Versorgung bei zystoureteralem Reflux, offen, einseitig "
21.1780," Operative Versorgung bei zystoureteralem Reflux, offen, beidseitig "
21.1790," Operative Versorgung bei zystoureteralem Reflux, transurethral, einseitig "
21.1800," Operative Versorgung bei zystoureteralem Reflux, transurethral, beidseitig "
21.1810, Zystoprostatektomie 
21.1820, + Urethrektomie bei Zystoprostatektomie 
21.1830, Zystektomie bei der Frau 
21.1840," Blasenteilresektion/Blasendivertikulektomie, offen "
21.1850," + Ureterneuimplantation bei Blasenteilresektion, pro Seite "
21.1860, Blasenaugmentation 
21.1870, Resektion eines persistierenden Urachus 
21.1880, Rekonstruktion einer kongenitalen Blasenexstrophie oder Blasenkonstruktion 
21.1890, Zystotomie/Sectio alta 
21.1900, Versorgung einer Blasenruptur/Blasenverletzung 
21.1910," Zystostomieanlage, perkutan "
21.1920," Zystostomie, offen "
21.1930," Zystostomie, mit Blasenflap "
21.1940, Zystostomiewechsel 
21.1950, Operative Revision einer Zystostomie 
21.1960, Verschluss einer Zystostomie oder Versorgung einer vesikokutanen Blasenfistel 
21.1970," Versorgung einer Blasenfistel, vesikovaginal, suprapubischer Zugang "
21.1980," Versorgung einer Blasenfistel, vesikovaginal, vaginaler Zugang "
21.1990," Versorgung einer Blasenfistel, vesikointestinal, suprapubischer Zugang "
21.2000," Versorgung einer Blasenfistel, vesikointestinal, anorektaler/perinealer Zugang "
21.2010," Exploration perivesikal/Exploration retropubisch/Hämatomdrainage retropubisch, als alleinige Leistung "
21.2020, Implantation einer Sphinkterprothese am Blasenhals und Urethra 
21.2030, Entfernung/Korrektur Sphinkterprothese am Blasenhals und Urethra 
21.2040," Dilatation Blasenhals, jede Methode, als alleinige Leistung "
21.2050, Implantation/Wechsel eines Blasenstimulators 
21.2060, Entfernung eines Blasenstimulators 
21.2110," Prostatamassage zwecks Gewinnung von Sekret zur Untersuchung, durch den Facharzt "
21.2120," Feinnadelbiopsie/Stanzbiopsie Prostata, jeder Zugang "
21.2125, Implantation von Goldmarkern zur Bestrahlungsmarkierung der Prostata 
21.2130, Nadelbiopsie Samenblase 
21.2140," Exploration und Drainage bei Infekt der Prostata bzw. des periprostatischen Gewebes, Prostatalithotomie, offen "
21.2150, Dilatationsverfahren bei Prostataadenom mit Ballon 
21.2160, Dilatation bei Prostataadenom mit Endospirale 
21.2170, Prostatektomie (Prostatavesikulektomie) total 
21.2180," Prostatektomie, Ablatio der Prostata, transurethral, jede Methode "
21.2190," Prostatektomie, subtotal, offene Methode "
21.2200, Versorgung einer postoperativen Blutung in der Prostataloge/Blase 
21.2205," Urethrabougierung therapeutisch beim Knaben/Mann durch den Facharzt Urologie, als alleinige Leistung "
21.2206," Urethrabougierung therapeutisch beim Mädchen/bei der Frau durch den Facharzt, als alleinige Leistung "
21.2210, Urethrotomia interna 
21.2220," Anlegen einer Urethrostomie, jeder Zugang "
21.2230, Verschluss einer Urethrostomie 
21.2240," Operative Versorgung einer Urethrastenose, einzeitiges Verfahren, vordere Striktur (penil) "
21.2250," Operative Versorgung einer Urethrastenose, einzeitiges Verfahren, hintere Striktur (bulbär) "
21.2260," + Freies, gestieltes Transplantat bei operativer Versorgung einer Urethrastenose, einzeitiges Verfahren, hintere Striktur "
21.2270," Operative Versorgung einer Urethrastenose, zweizeitiges Verfahren, 1. Etappe, vordere Striktur "
21.2280," Operative Versorgung einer Urethrastenose, zweizeitiges Verfahren, 1. Etappe, hintere Striktur "
21.2290," Operative Versorgung einer Urethrastenose, zweizeitiges Verfahren, 2. Etappe, vordere/hintere Striktur "
21.2300," Operative Versorgung einer Urethraruptur, vordere "
21.2310," Operative Versorgung einer Urethraruptur, hintere "
21.2320," Versorgung einer Urethrafistel, vordere "
21.2330," Versorgung einer Urethrafistel, hintere/perineal "
21.2340," Versorgung einer Urethrafistel, vaginaler Zugang "
21.2350," Versorgung einer Urethrafistel, abdominaler Zugang "
21.2360," Urethrektomie, als alleinige Leistung "
21.2370," Urethradivertikel Versorgung, Mann "
21.2380," Urethradivertikel Versorgung, Frau "
21.2390, Plastische operative Versorgung bei Megaurethra 
21.2400," Innere Meatotomie, als alleinige Leistung "
21.2410, Offene Meatotomie 
21.2420, Meatusrekonstruktion bei erworbener Meatusstenose 
21.2430, Operative Versorgung eines Urethraprolapses 
21.2510," Harninkontinenzoperationen und Suspensionstechniken, jede Methode, als alleinige Leistung "
21.2520," (+) Harninkontinenzoperationen und Suspensionstechniken, jede Methode, als Zuschlagsleistung "
21.2530," Endurale Harninkontinenzoperation, paraurethrale Unterpolsterung "
21.2610, Nächtliche Tumeszenzmessung 
21.2620, Punktion Corpora cavernosa 
21.2630, Injektion Corpora cavernosa 
21.2640, Dynamische Kavernosometrie/Kavernosografie 
21.2650," Biopsie Penis, offen "
21.2660, Lösen von Präputialadhäsionen 
21.2670," Frenulotomie/Frenuloplastik, als alleinige Leistung "
21.2680," Zirkumzision, jede Methode "
21.2690, Paraphimosenoperation 
21.2700," Versorgung Penistrauma mit Verletzung tiefer Strukturen, Urethra u/o Corpora cavernosa oder Gefässe "
21.2710, Operative Versorgung bei Penisdeviation 
21.2720, Chordaentfernung 
21.2730," Operative Versorgung bei Priapismus, Anlegen Punktionsfistel/Stanzfistel "
21.2740," Operative Versorgung bei Priapismus, offenes Anlegen eines Shunts "
21.2750," Operative Versorgung bei Impotenz, arterielle/arteriovenöse Rekonstruktion "
21.2760," Operative Versorgung bei Impotenz, venöse Rekonstruktion "
21.2770," Penisprotheseneinlage, starr "
21.2780," Penisprotheseneinlage, hydraulisch "
21.2790, Entfernung/Wechsel einer Penisprothese 
21.2800," Penisamputation, partiell "
21.2810," Penisamputation, total "
21.2820, Operative Versorgung einer Epispadie 
21.2830," Operative Versorgung einer Hypospadie, vordere Hypospadie (glandulär, penil), einzeitiges Verfahren "
21.2840," Operative Versorgung einer hinteren Hypospadie (skrotal, perineal), einzeitiges Verfahren "
21.2850," + Freies, gestieltes Transplantat bei operativer Versorgung einer Hypospadie, einzeitiges Verfahren, hintere Hypospadie "
21.2860," + Penisbegradigung, Derotation bei operativer Versorgung einer Hypospadie, einzeitiges Verfahren, hintere Hypospadie "
21.2870," Operative Versorgung einer Hypospadie, zweizeitiges Verfahren, 1. Etappe, vordere Hypospadie, alle Methoden "
21.2880," Operative Versorgung einer Hypospadie, zweizeitiges Verfahren, 1. Etappe, hintere Hypospadie, alle Methoden "
21.2890," Operative Versorgung einer Hypospadie, zweizeitiges Verfahren, 2. Etappe (Rohrbildung), für vordere wie hintere Hypospadie "
21.2910," Biopsie eines Hodens, geschlossen "
21.2920," Biopsie eines Hodens, offen, als alleinige Leistung "
21.2930," (+) Biopsie eines Hodens, offen, als Zuschlagsleistung "
21.2940, Versorgung bei Hodenverletzung 
21.2950," Orchidektomie inguinal/skrotal, einseitig "
21.2960," Orchidektomie inguinal/skrotal, beidseitig "
21.2970," Subkapsuläre Orchidektomie, einseitig "
21.2980," Subkapsuläre Orchidektomie, beidseitig "
21.2990, Hodenautotransplantation 
21.3000," Hodenprotheseneinlage, einseitig, als alleinige Leistung "
21.3010," Hodenprotheseneinlage, beidseitig, als alleinige Leistung "
21.3020," (+) Hodenprotheseneinlage, pro Seite, als Zuschlagsleistung "
21.3030, Hydrocelenpunktion 
21.3040," Operative Versorgung bei Hämatozele, einseitig "
21.3050," Operative Versorgung bei Hämatozele, beidseitig "
21.3060," Operative Versorgung bei Hydrocele testis, einseitig "
21.3070," Operative Versorgung bei Hydrocele testis, beidseitig "
21.3080," Operative Versorgung bei Spermatozele, einseitig "
21.3090," Operative Versorgung bei Spermatozele, beidseitig "
21.3100, Operative Versorgung bei Hodentorsion/bei Torsion einer Morgagnischen Hydatide 
21.3110, + Hodenbiopsie bei operativer Versorgung bei Hodentorsion 
21.3120," + Skrotale Orchidopexie der Gegenseite, bei operativer Versorgung bei Hodentorsion "
21.3130," Operative Versorgung bei Kryptorchismus beim Kind/Jugendlichen älter als 7 Jahre und Erwachsenen, einseitig "
21.3135," Operative Versorgung bei Kryptorchismus, beim Kind bis 7 Jahre, einseitig "
21.3140," Operative Versorgung bei Kryptorchismus beim Kind/Jugendlichen älter als 7 Jahre und Erwachsenen, beidseitig "
21.3145," Operative Versorgung bei Kryptorchismus, beim Kind bis 7 Jahre, beidseitig "
21.3150," Operative Versorgung bei Varikozele (Spermatikaligatur), offen, einseitig "
21.3160," Operative Versorgung bei Varikozele (Spermatikaligatur), offen, beidseitig "
21.3170," Biopsie Nebenhoden/Samenstrang/Vas deferens, offen, als alleinige Leistung "
21.3180," Epididymektomie, einseitig "
21.3190," Epididymektomie, beidseitig "
21.3200," Vasektomie, beidseitig "
21.3210," Vasovaso-Anastomose, einseitig "
21.3220," Vasovaso-Anastomose, beidseitig "
21.3230," Vasoepididymo-Anastomose, einseitig "
21.3240," Vasoepididymo-Anastomose, beidseitig "
22.0010,  -   
22.0015," Untersuchung durch den Facharzt für Gynäkologie und Geburtshilfe, pro 5 Min. "
22.0020," Gynäkologische präventive Untersuchung, als alleinige gynäkologische Leistung "
22.0030," Spezielle gynäkologische Beratung durch den Facharzt, pro 5 Min. "
22.0035," Spezielle gynäkologische Beratung durch den Facharzt bei Personen über 6 Jahren und unter 75 Jahren mit einem erhöhten Behandlungsbedarf, pro 5 Min. "
22.0040," Sterilitätsberatung für die Frau durch den Facharzt für Gynäkologie, pro 5 Min. "
22.0045," Sterilitätsberatung für die Frau durch den Facharzt für Gynäkologie bei Personen über 6 Jahren und unter 75 Jahren mit einem erhöhten Behandlungsbedarf, pro 5 Min. "
22.0050, Spekularuntersuchung 
22.0060, + Vaginalsekretentnahme für Sekretanalyse und Bakteriologie 
22.0070, + Entnahme von Material für Zytologie 
22.0080, + Bestimmung des Maturationsindexes 
22.0090, Kolposkopie 
22.0100, + Biopsie bei Kolposkopie 
22.0110, + Chemische Behandlung von Portioläsionen bei Kolposkopie 
22.0120, Lokalbehandlung der Portio/Vagina/Vulva 
22.0210," Untersuchung des weiblichen Genitale beim vorpubertären Kind, ohne Spekulum "
22.0220," + Zuschlag für Vaginalsekretentnahme bei Untersuchung der weiblichen Genitale beim vorpubertären Kind, ohne Spekulum "
22.0230, Vaginoskopie beim Kind (vor der Menarche) 
22.0310," Gynäkologische Laparoskopie/Pelviskopie, diagnostisch "
22.0320, + Zuschlag für Einlage und Fixation eines intrauterinen Perfusionssets und/oder Führungsinstrumentes 
22.0330, + Zuschlag für Biopsie bei gynäkologischer Laparoskopie/Pelviskopie 
22.0340, + Zuschlag für jeden weiteren Einstich bei gynäkologischer Laparoskopie/Pelviskopie 
22.0350, + Zuschlag für offene Laparoskopie/Pelviskopie (Mini-Laparotomie) 
22.0360," Gynäkologische Laparoskopie/Pelviskopie, therapeutisch "
22.0370, + Zuschlag für Einlage und Fixation eines intrauterinen Perfusionssets und/oder Führungsinstrumentes 
22.0380, + Zuschlag für Biopsie bei gynäkologischer Laparoskopie/Pelviskopie 
22.0390, + Zuschlag für Durchtrennung strangförmiger Adhäsionen bei gynäkologischer Laparoskopie/Pelviskopie 
22.0400, + Zuschlag für Durchtrennung flächenhafter Adhäsionen bei gynäkologischer Laparoskopie/Pelviskopie 
22.0410, + Zuschlag für Sterilisation bei gynäkologischer Laparoskopie/Pelviskopie 
22.0420," + Zuschlag für Behandlung bei Endometriose Grad I und Grad II bei gynäkologischer Laparoskopie/Pelviskopie, jede Methode "
22.0430," + Zuschlag für Behandlung bei Endometriose Grad III und Grad IV bei gynäkologischer Laparoskopie/Pelviskopie, jede Methode "
22.0440, + Zuschlag für Behandlung von rektovaginaler Endometriose bei gynäkologischer Laparoskopie/Pelviskopie 
22.0450, + Zuschlag für Zystenpunktion/Zystenfenestration bei gynäkologischer Laparoskopie/Pelviskopie 
22.0460, + Zuschlag für Chromopertubation bei gynäkologischer Laparoskopie/Pelviskopie 
22.0470, + Zuschlag für organerhaltende Tumorentfernung bei gynäkologischer Laparoskopie/Pelviskopie 
22.0480, + Zuschlag für Hysterektomie bei gynäkologischer Laparoskopie/Pelviskopie 
22.0490, + Zuschlag für Subtotale Hysterektomie bei gynäkologischer Laparoskopie/Pelviskopie 
22.0500," + Zuschlag für Myomektomie bei gynäkologischer Laparoskopie/Pelviskopie, pro Myom "
22.0510, + Zuschlag für Gewebemorcellement und Extraktion bei gynäkologischer Laparoskopie/Pelviskopie 
22.0520, + Zuschlag für Kolposuspension bei gynäkologischer Laparoskopie/Pelviskopie 
22.0530, + Zuschlag für therapeutische Lavage bei gynäkologischer Laparoskopie/Pelviskopie 
22.0540, + Zuschlag für vaginale Drainage eines peritonealen Abszesses/Blutung bei einer gynäkologischen Laparoskopie 
22.0550," + Zuschlag für therapeutische Drainage bei transabdominaler, gynäkologischer Laparoskopie/Pelviskopie "
22.0605," Hysteroskopie, diagnostisch, ohne Curettage (auch Office Hysteroskopie) "
